episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
1,130.0,385,385,1.0,nan,0.5775821999998243,True,False
2,460.0,702,1087,0.2,0.02597915843414905,2.399603999999954,True,False
3,430.0,506,1593,0.2,0.02794641684273287,7.497282000000041,True,False
4,380.0,514,2107,0.2,0.026270467124277275,12.679492499999924,True,False
5,180.0,443,2550,0.2,0.028145342115061107,18.069309399999838,True,False
